FeatureID	FIELD_PA	EXP_PA	TYPE_PA	Taxon
9b46e7dd66eb8deab375137237f17e20	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;Rhabdonellidae;Rhabdonella
9bc0fd8932caa7c8584c17d0e8f906f4	VonDamm only	Shared	Vent only	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonemia-Group-1_X;Telonemia-Group-1_X_sp.;
9be28aa6c2e297647e6df84a351066dc	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea
9c0641a48264c258bdb33c7caacf7161	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IV_X;RAD-B_X_Group-IV_XX;RAD-B_X_Group-IV_XX_sp.;
9c2107ab70b12d32531e4c4883064628	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
9c431e6ba4a1de4670a6cc9f2192c079	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
9c4e2d11d53651455ad99960833ccd00	VonDamm only	Shared	Vent only	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;
9c5f62036413629527da0e94e892cf08	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_gracilis;
9cc40da52e85d072ec99ee72bf2b9ea2	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia
9cce48efadd578d775b82e47c45c3508	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia_X;Hypotrichia_XX;Hypotrichia_XX_sp.;
9ceab8855808142ec58aadc288490572	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea
9cf2b3a65ac2df4f6a34a5d2af5edd6e	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
9da7ed0201daa431528d1431defc8094	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonemia-Group-1_X;Telonemia-Group-1_X_sp.;
9dd5df6dff1a0a38adc79069704997c7	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles
9de6c6f809707227ac29ed30088f72cc	Piccard only	Shared	Cosmo	Unassigned
9e0dcda6c1bd6aaf8438a8ffe460a261	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda
9e25b27f6ad0f49d9ecd367b07b55f6c	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
9e35b181c7e79fd47fe4c8dbc9a77a20	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IV_X;RAD-B_X_Group-IV_XX;RAD-B_X_Group-IV_XX_sp.;
9e40aeaa4221d0d94518d422296e5742	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-8
9e6e177f8eb584fc70290d7f35ab772c	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea
9e821b9eeaf0a762c7875fb64b8b94e2	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J_X;MAST-3J_XX;MAST-3J_XX_sp.;
9f22bcecfcf3f19de7a3062074dde83e	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2_X;MOCH-2_XX;MOCH-2_XXX;MOCH-2_XXX_sp.;
9f4d72322edc8a49b75b99bdc59f36f1	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida
9f591b104a25afa740334157d63bc411	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Ceratiaceae;Tripos
9f6416a7f750dcce15776c3c7c0538ff	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
9f705d1e9b54d91b353ac5192377b87d	VonDamm only	Shared	Vent only	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;
9f99b64d1f56cd4e4f14cd9eb57d7910	VonDamm only	Shared	Vent only	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;
9fbe4205b19ee84cd4bb8627efc9878e	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
a01c105b2a371e85b51b91a6ce824da5	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Endomyxa_X;Endo4-lineage;Endo4-lineage_X;Endo4-lineage_X_sp.;
a02fbf26ff5a78d0b3164601360e8498	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ic;RAD-B_X_Group-Ic_X;RAD-B_X_Group-Ic_X_sp.;
a061af7e216586c1aaa49388021dd20b	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
a062133fa6e7c89c011019c2f94fb594	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;
a066c071f931d916a535c57af4f21d74	VonDamm only	Shared	Cosmo	Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Prasinoderma;Prasinoderma_coloniale;
a0b71d2d1d59918192f9e7cf0913d604	VonDamm only	Shared	Cosmo	Unassigned
a0be23d1dd2f762caf62df4c7427604e	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
a0c382e13c94613978743515e2074090	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
a0de999b7a78aecb5113ed3d89dd457b	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
a0e49b4bb7e6b4b69008c9a51564586f	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida;Pleurostomatida_X;Pleurostomatida_X_sp.;
a0eac48c94e587faa11019d03a192b59	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3K;MAST-3K_X;MAST-3K_XX;MAST-3K_XX_sp.;
a11817bfcebd1b23cffedee0cf10429a	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Plagiopylea
a12451efaa049373c4631581cc1d2783	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
a1451116f9f7102792d8505467a8c1ad	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
a172d4cb335c1ce9613a11c4e85a63ca	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
a1a41d0b20a71aecb0c16e5ac4d8c636	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles
a1b176b599cb431fe74bfe674b66e971	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;
a1dab226d8ffaa2b4387e9f3455e7a79	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;
a20630a176cb7a2a88dc5db86ccf9720	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae
a233a57a5f4c355950c4af0400c7ec8c	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles
a234f959dc75b5fdaa2cf830f31e959b	VonDamm only	Shared	Cosmo	Unassigned
a292550935f53da6241c5704fa8847a6	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;
a299f9e996c202bf667ac9b14d0c53d2	Shared across	Shared	Cosmo	Unassigned
a2e0460e3b88abfafe30f6a3a0091072	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles
a31fb4fb0b995cf99efb10082ceb7548	Shared across	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-3;Dino-Group-I-Clade-3_X;Dino-Group-I-Clade-3_X_sp.;
a380c7e7594fe7e835f525cb88db4797	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_L;Strombidiidae_L_X;Strombidiidae_L_X_sp.;
a3869fb91fee5526102811b2ac891e30	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;
a39239ee5447260660bbe3b848873d2f	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Basal_Cryptophyceae-2;Basal_Cryptophyceae-2_X;Basal_Cryptophyceae-2_X_sp.;
a3aa1f122ff50f4a2077e75b64f420ac	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-11;MAST-11_X;MAST-11_XX;MAST-11_XXX;MAST-11_XXX_sp.;
a496903f45619e223bb2c4e4f24a5729	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystida_X;Pterocystida_XX;Pterocystida_XX_sp.;
a4fb0d9a02d01415c26103f68d8cdb51	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida_X
a511fa84727c9447575546132b3a49ab	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Litostomatea
a515a6062896d997c5e630b545f3dc12	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
a52196ae2db82d5f270103453bc3a2ac	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
a534b25ae465f77d4d66b592d0a734fe	Piccard only	Shared	Cosmo	Eukaryota;Apusozoa;Hilomonadea;Planomonadida;Planomonadidae;Planomonadidae_Group-1
a56ba77a4a26de7a0e30c2950148e653	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
a589cfa98f8c2e8c0f7234a1bb4ae4f7	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea
a58c38803b9fad8d78b1ec849967273b	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
a5ffd6fd7902ff2252cd62fe148fc82c	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-7;MAST-7B;MAST-7B_X;MAST-7B_XX;MAST-7B_XX_sp.;
a62455902e2b83da8e71e71b68c71d13	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II
a625297d0f5ad6e3abc1f07ddca4839d	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;
a6273807eb1c1c61c408b659baa762af	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX
a639035c23d77b76e40370a2f0902d3d	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea
a6a9ad5fdd669c43c38ba01ee00983c1	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;
a722a4a0ef23943aa74702e73fbc5c1e	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes
a7446dba61b416c51763c299c53ed4be	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
a75d13ee7efd3d695e7a4163c1edd6ad	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa
a779123e689e4c9585c5ef603d765405	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-30;Dino-Group-II-Clade-30_X;Dino-Group-II-Clade-30_X_sp.;
a7a64a2ccfd658c3a38cb4ce464faadc	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Acinetidae_1;Acinetidae_1_X;Acinetidae_1_X_sp.;
a7e2cc7a036cbbb359b81e348c681336	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles
a85d607a8205f7b546ee96c73dfbfda6	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
a888225bccef2b2ea7d7671352841bb4	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
a890a3167eb477778cb2aefc28481a89	VonDamm only	Shared	Cosmo	Unassigned
a89f8bda5f43cd1a2ed7ce88fdad9db6	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ib;RAD-B_X_Group-Ib_X;RAD-B_X_Group-Ib_X_sp.;
a8cb1f714c50c5ccaafb9c060bb96398	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
a8fc00cd0432aff815321e24d56d056b	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;
a902ae9bafd2f9962db4e448b7f80deb	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
a90d0c1e05a9d63878f9337d3a1460ae	Piccard only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Spumellaria_6;Spumellaria_6_X;Spumellaria_6_X_sp.;
a9ed2950ce73c4c140cd1bc0f1bd1513	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-21;Dino-Group-II-Clade-21_X;Dino-Group-II-Clade-21_X_sp.;
a9ee3d9d4aab484481645ae00f79d37d	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas
a9f0c64bab1e0fa96985fd00e838508a	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-4;MAST-4D;MAST-4D_X;MAST-4D_XX;MAST-4D_XX_sp.;
aab71d2f28f44cf5ff7078111829370b	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3C;MAST-3C_X;MAST-3C_XX;MAST-3C_XX_sp.;
aaf557d769663ca7f684cec040d24e6e	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
ab0b2112954bd980887a2a924b369833	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;
ab1a6444a1ea4e8321f95902558d1e03	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
ab6623785ee1ecf7936854168748e6a1	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;MAST-1C_X;MAST-1C_XX;MAST-1C_XX_sp.;
ab77ad7c041cd32040564fe0ca650fb4	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1A;MAST-1A_X;MAST-1A_XX;MAST-1A_XX_sp.;
ab9f9c5127f59f14266452a58d442439	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
abc5e99391206cc650c08c2fe09ebf78	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-4;MAST-4B;MAST-4B_X;MAST-4B_XX;MAST-4B_XX_sp.;
abd0f2912991fc989b7fc46ef2394dd9	Piccard only	Shared	Cosmo	Unassigned
abf48e1fbd86fb6ef02aeca3fb46fc74	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
ac245e1bd415e39473a83e038de77df1	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
ac500a1c80cae236e5ab6484c76feadc	Shared across	Shared	Vent only	Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Anoecales;Anoecaceae;Anoeca;Anoeca_atlantica;
ac61021ada1e525c4549880dd99e967a	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
ac61f7024d1f32c5a54d9a5acbe98ec6	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-III;RAD-B_X_Group-III_X;RAD-B_X_Group-III_X_sp.;
ac71291d91b97429bded325fa06bcb61	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida
acc92d35af24743486368695c84211a7	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles
acd864fd9eefb4be3bb36fa48c6f125f	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;
ad5acadec36ee1e06ccaa1bd15323e47	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X
ad7588298ff6e580af93d76e47616b44	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
ad7b06607ae99959b111c4dcf48048d1	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas
aeb6827603e84ef7dc0bc5869764fb00	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB7;Labyrinthulomycetes_X_LAB7_X;Labyrinthulomycetes_X_LAB7_X_sp.;
af0f7e4f4bc2f3bf472cd09d5f23c6be	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-III;RAD-B_X_Group-III_X;RAD-B_X_Group-III_X_sp.;
af8700a64fb3644346fce7f099f96fac	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX;Fungi_XXXX_sp.;
af99f370305199e0412394531f4761ae	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
afa60ee36efc54ed2f69398006ab8343	VonDamm only	Shared	Cosmo	Unassigned
afd5dfe618c4c8d11dcff53eb5de0c8e	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Scrippsiella
b00f5ea4a74873e2b2bad8f3ecb47bf1	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Ctenophora;Ctenophora_X;Ctenophora_XX
b011b7da8a8e9f7118da7d35e8888891	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3
b0227b044f38981f41a6bc17b95dec70	Piccard only	Shared	Cosmo	Unassigned
b02db498c5c9a4cb70e01671188efe77	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J_X;MAST-3J_XX;MAST-3J_XX_sp.;
b0439d6e7ede74ee28da8711739b510f	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;
b066531ca3ff19c0351588a9e5321994	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1B;MAST-1B_X;MAST-1B_XX;MAST-1B_XX_sp.;
b06f003acc6999dc45508c0881e518ec	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;
b086b9fa3606e3eef60474ee09e1a22e	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX;Cercozoa_XXXX_sp.;
b08c6369ca69bc326475bc677a470d1e	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
b097d6cae1fd8b09e429b5ca131d042c	VonDamm only	Shared	Cosmo	Unassigned
b0ca1caf520fc5ddca5cc2cc6773743c	VonDamm only	Shared	Vent only	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3
b122f6e49d01d199974e6ca2c698c7b1	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
b12c4bb6c4fba7fbc21950134677a0ef	VonDamm only	Shared	Cosmo	Unassigned
b12c7f4d255e37ef88c04b9c8e908408	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Siboglinidae
b13c1b117466b3a3e4444ac129d5a6f3	VonDamm only	Shared	Cosmo	Eukaryota;Excavata;Discoba;Discoba_XX;Jakobida;Stygiellidae;Stygiella;Stygiella_incarcerata;
b19d2ccd353dae57db02fac2b66e09fc	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
b1a9a47534c761c25866139343e79880	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
b212188b742454b6bdfc74cd564a6985	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;
b2bb372b20031880a4f6b427e5b7ca61	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ia;RAD-B_X_Group-Ia_X;RAD-B_X_Group-Ia_X_sp.;
b30524c0f951e9887a1a345ed7b792ac	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;
b313267d9461aef6bb92258ab383130d	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Salpingoecidae_Group_C2;Salpingoecidae_Group_C2_X;Salpingoecidae_Group_C2_X_sp.;
b35054cf4157b7f2bc414d44ffd15cd3	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3D;MAST-3D_X;MAST-3D_XX;MAST-3D_XX_sp.;
b42a7991bf9fd0d3699685fb640a24f7	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2_X;MOCH-2_XX;MOCH-2_XXX;MOCH-2_XXX_sp.;
b42f37cfc1a6a0d0875860b11dc757e0	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_B;Tontoniidae_B_X;Tontoniidae_B_X_sp.;
b4494f1310963669f3125293c3266f0c	VonDamm only	Shared	Vent only	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB15;Labyrinthulomycetes_X_LAB15_X;Labyrinthulomycetes_X_LAB15_X_sp.;
b44b235aa2f82ff127d983515194c149	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
